VOLTAGE,CURRENT,GAS,WIRESPEED
28.9,452.8,25.8,8.8
29.1,461.4,25.7,8.9
28.9,353.1,25.7,8.9
28.9,383.1,25.7,8.9
29.2,327.7,25.8,9.0
29.0,253.5,25.9,8.9
28.6,315.6,25.8,8.9
28.2,267.5,25.6,8.9
29.3,408.2,25.7,8.9
29.1,342.3,25.7,8.9
28.8,466.2,25.6,8.9
28.7,435.3,25.5,8.9
28.8,331.2,25.6,8.9
28.3,400.0,25.5,8.9
29.0,252.5,25.6,8.9
28.4,281.2,25.6,8.9
28.7,199.0,25.8,8.9
28.9,247.1,25.6,8.9
28.9,292.6,25.6,8.9
28.2,231.8,25.6,9.0
28.1,427.7,25.7,9.0
29.2,369.7,25.7,8.9
28.6,426.7,25.6,8.9
28.7,322.6,25.7,8.9
28.3,381.8,25.6,9.0
28.9,306.0,25.6,9.0
28.5,281.8,25.5,8.9
29.0,312.4,25.6,8.8
28.3,199.3,25.6,8.9
29.1,400.0,25.7,8.8
28.4,299.6,25.6,8.7
28.5,430.9,25.7,8.8
29.4,412.7,25.7,8.7
28.5,439.5,25.8,8.7
28.5,451.6,25.7,8.6
28.8,294.2,25.7,8.7
29.0,403.8,25.7,8.7
28.8,251.6,25.7,8.7
28.9,298.7,25.6,8.7
28.9,256.6,25.6,8.6
28.5,282.4,25.8,8.6
28.9,472.3,25.8,8.6
29.0,370.3,25.7,8.7
28.4,490.1,25.8,8.6
28.6,357.3,25.8,8.6
29.0,448.7,25.8,8.6
29.7,314.9,25.8,8.6
28.2,325.8,25.8,8.5
29.3,328.6,25.7,8.5
28.8,255.1,25.6,8.5
28.7,382.8,25.7,8.5
29.2,193.3,25.6,8.5
29.2,356.0,25.7,8.5
28.5,337.5,25.6,8.6
28.9,383.4,25.6,8.6
29.3,393.9,25.7,8.5
29.1,322.6,25.7,8.6
28.5,393.0,25.7,8.5
28.6,225.4,25.6,8.6
28.3,314.3,25.7,8.8
28.9,184.4,25.7,8.8
28.3,245.5,25.7,8.8
29.2,341.4,25.7,8.8
28.9,340.7,25.7,8.9
28.9,456.6,25.7,8.9
28.4,285.9,25.7,9.0
28.1,424.8,25.7,9.0
28.7,296.5,25.8,9.0
28.9,331.2,25.8,9.0
28.5,321.0,25.8,9.0
28.7,276.4,25.8,9.0
28.6,378.9,25.8,9.0
28.3,214.9,25.8,9.0
28.7,412.7,25.7,8.9
28.7,265.2,25.6,8.9
28.7,350.3,25.8,8.8
28.9,412.4,25.7,8.8
28.9,424.2,25.7,8.8
28.4,432.1,25.6,8.7
28.3,311.1,25.6,8.7
28.3,429.9,25.6,8.7
28.8,220.7,25.6,8.6
28.9,316.8,25.6,8.7
28.8,319.1,25.7,8.7
28.5,324.2,25.6,8.6
29.1,437.5,25.6,8.7
29.0,320.3,25.5,8.7
28.9,509.2,25.7,8.8
29.0,290.7,25.6,8.7
29.4,392.6,25.6,8.7
28.7,329.6,25.6,8.8
28.8,301.9,25.6,8.8
28.8,371.9,25.6,8.8
28.8,258.9,25.6,8.8
28.9,425.1,25.6,8.8
28.7,228.6,25.6,8.8
28.9,355.7,25.6,8.8
28.9,319.4,25.6,8.7
28.3,306.0,25.6,8.9
28.4,379.9,25.7,8.7
28.6,346.8,25.7,8.8
29.0,402.8,25.6,8.7
29.3,190.4,25.7,8.8
28.3,325.4,25.7,8.7
28.5,281.5,25.7,8.8
28.5,274.2,25.7,8.7
28.7,340.7,25.7,8.7
28.4,318.7,25.8,8.8
28.5,464.9,25.8,8.6
28.7,233.4,25.8,8.6
28.7,400.9,25.8,8.6
28.4,301.6,25.7,8.6
28.6,318.7,25.8,8.6
29.1,371.9,25.8,8.6
28.4,305.7,25.8,8.5
28.6,447.1,25.8,8.7
29.3,284.7,25.6,8.5
29.1,406.6,25.7,8.7
28.8,289.4,25.7,8.6
29.0,346.8,25.7,8.5
29.0,374.2,25.7,8.5
28.2,345.2,25.6,8.6
28.5,430.5,25.8,8.4
29.1,310.2,25.7,8.5
29.3,433.4,25.6,8.4
28.2,312.7,25.6,8.5
28.7,393.3,25.7,8.5
28.3,382.1,25.7,8.6
28.6,361.4,25.7,8.6
29.0,441.0,25.6,8.8
30.7,259.5,25.6,8.9
28.8,446.8,25.7,8.8
28.9,235.6,25.6,8.9
29.1,321.3,25.6,8.9
28.0,334.7,25.7,9.0
28.9,292.6,25.8,8.9
28.9,376.4,25.8,8.9
28.4,273.5,25.7,8.8
28.7,392.3,25.6,8.9
28.9,266.2,25.7,8.9
28.1,333.1,25.5,8.9
28.2,287.9,25.5,9.0
28.6,282.1,25.7,8.9
28.8,351.6,25.7,8.9
28.7,333.7,25.8,8.9
28.8,391.7,25.7,8.9
28.6,274.2,25.7,8.9
28.7,361.4,25.8,8.9
28.1,317.5,25.7,8.8
28.6,358.9,25.8,8.8
28.6,360.2,25.7,8.9
28.1,262.7,25.6,8.8
29.7,422.6,25.6,9.0
28.9,238.5,25.6,8.8
29.0,337.5,25.7,9.0
28.6,275.4,25.7,8.9
28.4,316.8,25.7,8.9
28.6,428.9,25.7,8.9
27.9,319.4,25.7,9.0
29.0,408.2,25.8,8.8
28.6,330.5,25.6,8.8
28.2,382.4,25.5,9.0
28.0,289.1,25.7,8.9
28.8,343.0,25.7,8.9
29.1,322.3,25.7,8.9
28.5,278.6,25.8,9.0
28.7,394.2,25.6,8.9
28.7,323.8,25.6,8.9
28.5,404.1,25.5,8.9
29.0,332.8,25.6,8.9
29.0,479.3,25.7,8.8
28.7,388.5,25.7,9.0
29.2,303.5,25.7,8.8
28.8,367.2,25.7,8.9
28.8,259.5,25.6,8.9
28.9,327.3,25.6,8.8
29.0,277.3,25.7,8.8
29.5,369.7,25.7,8.9
28.8,376.4,25.6,8.8
28.9,336.6,25.8,8.8
28.8,440.4,25.8,8.8
28.9,344.5,25.7,8.8
29.3,371.9,25.7,8.8
29.2,314.9,25.7,8.8
28.7,318.4,25.7,8.8
28.0,226.1,25.7,8.8
28.5,242.0,25.7,8.8
29.1,313.3,25.6,8.8
28.5,243.0,25.6,8.8
29.0,361.1,25.8,8.8
28.6,417.5,25.8,8.8
28.4,500.0,25.7,8.8
29.3,378.6,25.7,8.8
28.8,367.5,25.8,8.9
29.7,359.2,25.7,8.8
29.2,235.3,25.7,8.9
28.4,269.1,25.8,8.9
29.0,247.7,25.8,9.0
28.8,356.6,25.8,8.7
28.1,324.8,25.7,8.9
28.9,356.6,25.7,8.8
28.8,425.1,25.7,9.1
29.3,371.0,25.7,8.8
28.7,407.6,25.6,8.9
29.1,398.7,25.6,8.9
29.1,389.5,25.6,8.9
29.2,333.4,25.6,8.8
29.1,322.3,25.5,8.8
29.0,269.1,25.6,8.8
28.4,251.6,25.6,8.8
29.2,361.4,25.6,8.8
28.7,426.1,25.6,8.8
28.5,489.5,25.6,8.9
28.6,441.4,25.7,8.8
28.5,443.9,25.6,8.8
28.7,372.9,25.6,8.8
28.4,277.3,25.7,8.8
29.2,246.8,25.7,8.8
29.1,230.8,25.7,8.8
29.0,281.8,25.7,8.8
28.7,284.7,25.6,8.9
29.0,327.7,25.6,8.9
28.9,338.2,25.7,8.9
29.0,320.0,25.7,8.9
28.3,369.7,25.7,8.8
28.8,374.8,25.6,8.8
28.9,362.7,25.6,8.9
28.1,330.2,25.7,8.9
28.3,310.5,25.6,9.0
28.5,254.7,25.8,8.9
29.0,228.3,25.6,8.9
28.6,246.5,25.5,9.0
28.9,304.4,25.7,9.0
28.8,392.3,25.6,9.0
28.6,471.0,25.8,9.0
28.7,414.0,25.7,8.9
28.8,381.2,25.7,8.7
28.5,341.7,25.8,8.8
28.7,267.5,25.8,8.8
28.9,246.8,25.7,8.8
28.8,241.4,25.8,8.8
28.6,285.9,25.6,8.8
28.7,314.3,25.6,8.8
28.8,378.6,25.6,8.8
28.6,397.1,25.6,8.7
29.2,371.6,25.7,8.8
29.3,401.2,25.7,8.7
28.6,407.0,25.7,8.8
28.5,399.0,25.7,8.7
29.1,350.6,25.6,8.8
29.1,334.0,25.6,8.8
28.8,284.4,25.8,8.8
28.9,265.9,25.8,8.7
28.9,332.1,25.6,8.8
28.9,346.5,25.6,8.7
28.5,418.4,25.8,8.7
30.0,424.5,25.9,8.7
28.8,495.5,25.9,8.8
29.1,371.6,25.7,8.8
28.8,298.4,25.8,8.8
28.3,336.6,25.7,8.9
29.6,233.4,25.7,8.9
28.8,272.3,25.6,8.9
28.2,241.7,25.7,8.9
28.8,347.7,25.7,8.9
28.7,334.0,25.6,8.9
28.5,307.6,25.8,9.0
28.6,395.8,25.8,8.9
28.3,338.5,25.8,8.9
29.1,351.2,25.7,9.0
28.4,322.3,25.7,9.0
28.7,335.9,25.7,9.0
28.4,247.1,25.7,8.9
28.7,288.2,25.6,8.9
28.4,324.2,25.6,8.9
28.7,230.8,25.6,8.9
28.8,371.0,25.6,8.8
28.7,404.1,25.6,8.8
29.0,475.1,25.5,8.7
29.0,378.0,25.6,8.7
28.6,416.2,25.7,8.7
28.5,396.5,25.6,8.7
29.5,255.7,25.6,8.7
29.0,336.3,25.7,8.7
29.2,253.5,25.7,8.6
29.2,351.6,25.6,8.8
28.7,301.6,25.6,8.5
28.7,345.5,25.6,8.7
29.1,437.5,25.6,8.6
28.7,340.4,25.5,8.8
28.9,417.5,25.6,8.7
28.7,364.0,25.6,8.6
28.5,401.2,25.7,8.7
29.2,337.9,25.8,8.6
28.6,349.0,25.7,8.8
28.7,327.3,25.7,8.7
30.2,298.7,25.6,8.7
28.4,399.6,25.7,8.6
29.0,314.9,25.7,8.6
28.7,388.8,25.7,8.6
28.7,307.9,25.7,8.6
29.2,401.6,25.7,8.7
28.7,337.9,25.7,8.7
29.2,246.8,25.7,8.7
28.6,334.0,25.8,8.7
29.2,212.4,25.8,8.7
28.6,340.7,25.7,8.8
29.1,223.5,25.6,8.8
28.8,308.9,25.7,8.8
29.3,334.4,25.7,8.8
28.3,289.4,25.6,8.8
29.4,428.9,25.6,8.7
28.9,301.6,25.6,8.8
28.4,378.6,25.6,8.7
28.5,286.9,25.8,8.8
28.5,356.0,25.7,8.9
29.1,298.4,25.7,8.8
28.8,277.3,25.7,8.8
29.1,395.8,25.5,8.7
28.9,324.2,25.8,8.8
29.0,400.9,25.6,8.8
28.6,335.0,25.6,8.8
29.3,361.4,25.7,8.9
29.1,348.7,25.7,8.8
28.7,366.2,25.7,8.9
29.1,392.3,25.6,8.7
28.8,249.6,25.7,8.9
28.9,432.8,25.6,8.9
29.0,254.1,25.6,8.9
28.7,364.3,25.6,8.9
28.4,326.1,25.7,8.9
29.7,328.0,25.7,9.0
28.8,428.9,25.7,8.9
28.8,303.8,25.8,8.9
28.6,439.1,25.7,9.0
29.0,313.7,25.6,8.9
28.6,392.3,25.6,9.0
29.1,319.4,25.7,8.9
29.4,341.7,25.7,9.0
29.4,401.6,25.6,8.9
29.1,355.4,25.7,8.8
28.6,428.9,25.7,9.0
29.1,223.2,25.8,8.8
29.1,377.7,25.7,8.9
28.9,305.1,25.7,8.9
29.2,328.9,25.6,8.9
28.4,338.5,25.8,8.9
28.6,288.8,25.8,8.9
28.8,457.9,25.7,8.9
29.1,222.6,25.6,8.9
29.0,406.3,25.7,8.9
29.1,254.1,25.7,8.9
29.0,303.1,25.7,8.9
28.3,326.1,25.6,9.0
28.4,280.9,25.7,8.9
28.6,414.0,25.6,9.0
29.1,261.7,25.6,8.9
28.8,391.4,25.6,8.9
28.9,262.7,25.6,8.9
29.0,335.6,25.6,8.8
28.4,398.7,25.6,8.7
28.9,397.4,25.6,8.8
29.0,429.9,25.6,8.6
28.7,314.0,25.6,8.7
28.7,437.2,25.6,8.6
29.5,219.4,25.5,8.7
28.8,321.6,25.6,8.6
29.6,328.6,25.7,8.6
28.9,358.2,25.7,8.6
28.9,430.9,25.7,8.6
29.2,283.1,25.8,8.6
28.9,504.4,25.7,8.6
29.3,273.5,25.7,8.6
29.2,381.8,25.8,8.6
29.0,324.2,25.8,8.6
28.9,311.1,25.8,8.6
28.2,380.2,25.7,8.6
29.4,283.1,25.7,8.6
28.8,460.8,25.6,8.5
30.7,259.5,25.7,8.5
29.2,378.3,25.7,8.6
29.0,380.9,25.6,8.7
30.6,381.8,25.6,8.5
28.9,417.2,25.7,8.6
28.7,334.0,25.7,8.4
28.5,406.3,25.7,8.6
29.3,188.5,25.8,8.4
28.8,290.7,25.7,8.5
29.5,195.5,25.7,8.5
28.3,218.7,25.7,8.7
28.3,355.4,25.6,8.6
30.0,323.8,25.7,8.9
28.7,464.9,25.6,8.7
28.7,267.5,25.6,8.8
28.4,425.4,25.7,8.7
29.8,287.2,25.7,8.9
28.6,322.6,25.7,8.8
29.5,299.0,25.7,8.9
29.2,232.8,25.7,8.9
28.6,370.0,25.6,8.9
29.1,186.9,25.7,8.9
28.5,386.3,25.7,8.9
29.5,303.5,25.6,8.9
29.5,398.4,25.5,8.9
28.8,422.9,25.6,8.9
29.0,409.2,25.6,9.0
29.0,443.6,25.6,9.0
29.0,255.1,25.6,9.0
28.9,385.6,25.6,8.8
29.0,205.4,25.7,8.9
28.8,283.7,25.7,8.8
29.2,325.4,25.6,8.9
29.1,291.4,25.7,8.8
28.8,481.8,25.8,9.0
29.3,375.4,25.7,8.8
28.9,489.5,25.7,9.0
29.1,335.6,25.7,9.0
29.2,434.0,25.7,8.9
29.3,337.9,25.8,8.8
29.1,289.1,25.8,8.9
29.0,340.1,25.7,8.8
29.5,241.4,25.8,8.9
29.2,409.5,25.8,8.9
28.7,275.4,25.8,8.9
29.3,403.8,25.8,8.8
29.3,389.8,25.7,8.8
28.8,424.5,25.8,8.9
28.8,448.4,25.7,8.9
29.1,283.1,25.6,8.9
29.1,385.9,25.6,8.8
28.7,217.8,25.6,8.9
29.3,267.8,25.6,8.9
29.3,208.9,25.6,8.9
28.6,231.8,25.7,8.9
28.3,407.3,25.6,8.9
28.8,320.3,25.5,8.9
28.7,433.4,25.7,8.9
28.9,348.0,25.7,8.7
28.9,443.0,25.6,8.7
29.0,301.9,25.6,8.7
28.8,323.8,25.6,8.7
28.8,307.3,25.6,8.6
28.7,231.8,25.6,8.6
28.8,324.2,25.8,8.5
29.8,244.9,25.8,8.7
29.2,414.3,25.8,8.5
29.5,342.3,25.7,8.7
29.4,439.8,25.8,8.5
29.2,438.5,25.6,8.6
29.0,343.3,25.7,8.5
29.1,435.6,25.7,8.5
29.3,285.3,25.7,8.5
29.0,308.9,25.6,8.5
28.8,248.0,25.7,8.4
28.8,289.1,25.7,8.5
29.2,334.7,25.7,8.6
29.3,273.5,25.9,8.6
28.9,437.9,25.8,8.7
28.5,437.9,25.7,8.6
29.1,468.1,25.7,8.8
29.1,382.1,25.7,8.7
28.7,440.7,25.6,8.7
30.3,319.4,25.6,8.8
29.0,302.2,25.6,8.9
28.3,301.6,25.6,9.0
30.6,195.8,25.5,8.9
28.9,332.1,25.5,8.8
28.8,309.8,25.6,8.9
28.7,458.9,25.8,8.8
28.5,378.9,25.7,9.0
28.9,330.2,25.7,8.8
28.8,400.3,25.6,8.9
28.7,279.6,25.6,8.9
28.5,291.7,25.6,8.9
29.1,254.4,25.6,9.0
29.0,276.4,25.5,8.9
29.3,293.3,25.7,9.0
29.0,263.3,25.7,8.9
28.5,351.2,25.6,8.9
28.7,303.1,25.7,8.8
29.0,406.0,25.7,8.8
28.4,424.8,25.8,8.7
29.0,400.9,25.6,8.8
29.2,318.4,25.6,8.7
29.2,340.4,25.7,8.7
28.6,287.2,25.7,8.7
28.8,209.2,25.6,8.8
29.1,286.9,25.7,8.7
29.3,313.3,25.7,8.7
28.7,452.8,25.7,8.8
28.8,365.2,25.7,8.7
28.8,401.6,25.7,8.6
29.0,412.7,25.6,8.7
29.1,317.2,25.6,8.8
28.9,351.6,25.6,8.7
28.7,313.0,25.7,8.7
29.2,309.2,25.7,8.8
28.8,343.0,25.7,8.7
28.9,308.9,25.8,8.8
29.1,337.5,25.7,8.7
29.2,316.2,25.7,8.8
29.2,390.7,25.6,8.7
29.0,404.4,25.4,8.8
29.0,424.5,25.6,8.7
28.9,414.6,25.7,8.6
29.3,409.8,25.7,8.8
29.3,309.5,25.7,8.6
29.2,283.1,25.7,8.8
28.9,271.9,25.7,8.6
29.2,300.0,25.7,8.8
29.3,372.6,25.7,8.6
29.6,354.1,25.7,8.8
28.5,384.4,25.7,8.6
28.5,360.8,25.7,8.6
29.4,294.9,25.7,8.8
28.9,299.0,25.6,8.7
29.0,288.8,25.6,8.7
29.2,273.8,25.6,8.7
29.3,321.9,25.7,8.6
28.7,283.7,25.8,8.6
28.5,339.8,25.9,8.5
29.3,304.1,25.7,8.7
28.8,288.2,25.7,8.7
28.3,335.3,25.7,8.7
29.1,376.1,25.7,8.6
28.9,419.7,25.6,8.7
28.6,386.9,25.7,8.6
29.4,339.8,25.7,8.6
28.8,339.1,25.7,8.8
29.4,265.6,25.6,8.7
28.9,308.2,25.7,8.7
29.0,322.6,25.6,8.7
29.3,356.0,25.7,8.6
29.1,367.2,25.8,8.6
28.9,383.7,25.7,8.7
29.0,370.3,25.7,8.7
28.9,310.5,25.7,8.8
28.9,343.3,25.6,8.7
29.2,316.2,25.6,8.7
28.6,374.2,25.7,8.7
29.0,329.3,25.7,8.6
29.2,416.8,25.7,8.7
28.9,349.6,25.6,8.6
29.3,342.0,25.7,8.6
29.8,382.1,25.5,8.7
29.0,333.1,25.5,8.6
30.3,357.6,25.7,8.5
28.8,360.8,25.6,8.6
29.2,431.8,25.7,8.7
28.6,340.7,25.8,8.7
29.4,256.6,25.7,8.6
28.7,332.1,25.6,8.7
28.7,238.8,25.6,8.6
29.3,345.2,25.6,8.6
29.2,290.4,25.7,8.7
28.7,337.9,25.6,8.7
29.2,321.9,25.7,8.9
28.7,261.1,25.8,8.7
29.0,321.6,25.8,8.7
28.9,231.8,25.7,8.7
29.1,338.5,25.7,8.8
28.7,314.6,25.7,8.7
29.1,406.0,25.8,8.8
28.8,307.3,25.8,8.7
28.6,338.5,25.7,8.7
28.9,368.1,25.8,8.7
28.8,258.6,25.8,8.7
28.9,346.5,25.8,8.6
29.0,301.2,25.8,8.8
28.6,330.9,25.7,8.7
29.2,314.6,25.8,8.7
28.9,367.5,25.7,8.7
28.9,384.7,25.6,8.8
28.4,269.7,25.8,8.7
29.2,438.5,25.8,8.7
28.3,380.2,25.7,8.6
29.3,379.9,25.5,8.7
28.8,290.7,25.6,8.7
28.8,318.4,25.6,8.9
29.1,370.3,25.6,8.6
29.0,261.7,25.6,8.8
28.9,387.9,25.7,8.7
29.2,306.6,25.7,8.7
29.2,449.6,25.8,8.8
29.6,342.3,25.7,8.6
29.1,400.9,25.7,8.8
29.2,381.5,25.7,8.7
28.8,329.6,25.6,8.8
29.1,385.6,25.6,8.7
29.2,245.2,25.7,8.8
29.1,335.6,25.7,8.6
29.0,311.1,25.7,8.7
29.1,389.8,25.5,8.6
29.3,352.8,25.6,8.6
28.9,325.8,25.8,8.8
29.9,462.4,25.6,8.6
28.8,348.7,25.7,8.8
29.9,402.5,25.7,8.7
29.1,223.2,25.7,8.7
28.8,276.7,25.7,8.7
28.6,250.3,25.7,8.8
29.3,202.2,25.6,8.6
28.2,334.7,25.7,8.8
28.7,225.8,25.6,8.7
29.4,409.2,25.7,8.7
28.8,290.7,25.7,8.7
29.1,401.2,25.7,8.8
28.8,354.7,25.6,8.8
28.9,343.6,25.7,8.7
28.6,387.9,25.7,8.7
29.0,279.3,25.8,8.7
29.1,355.7,25.7,8.8
29.8,224.5,25.6,8.8
29.1,312.4,25.7,8.7
29.5,301.2,25.6,8.7
29.1,378.6,25.6,8.7
28.4,455.1,25.6,8.8
29.0,398.4,25.7,8.7
29.0,512.1,25.6,8.7
29.4,267.8,25.6,8.6
29.5,394.5,25.6,8.8
28.9,245.5,25.6,8.7
29.1,263.7,25.5,8.8
29.4,337.5,25.5,8.7
28.9,245.8,25.6,8.7
29.3,466.5,25.6,8.8
29.0,289.1,25.6,8.7
29.1,462.7,25.6,8.6
28.7,378.3,25.6,8.7
28.9,404.1,25.7,8.7
29.2,400.9,25.7,8.7
30.2,342.6,25.8,8.7
28.3,377.7,25.7,8.7
29.4,249.6,25.7,8.7
28.8,326.4,25.6,8.8
29.5,223.2,25.6,8.8
29.1,275.8,25.7,8.8
28.7,388.2,25.7,8.7
28.9,415.6,25.7,8.8
29.2,449.0,25.7,8.8
28.8,269.1,25.8,8.6
28.5,402.5,25.8,8.7
28.9,211.1,25.7,8.8
28.6,244.9,25.8,8.7
28.9,227.3,25.8,8.6
29.1,213.3,25.8,8.7
28.3,382.8,25.8,8.6
29.7,214.3,25.8,8.6
29.2,443.3,25.7,8.6
29.0,289.1,25.7,8.6
28.8,379.6,25.6,8.5
28.4,369.4,25.7,8.6
28.9,350.9,25.7,8.5
28.6,354.4,25.7,8.5
28.6,269.7,25.5,8.5
29.0,359.8,25.7,8.6
28.6,177.7,25.7,8.6
28.9,287.9,25.6,8.6
27.5,398.4,25.7,8.6
28.9,400.3,25.5,8.7
28.9,460.5,25.7,8.7
29.1,427.3,25.6,8.7
28.4,516.5,25.5,8.8
28.9,262.1,25.6,8.8
29.3,390.1,25.6,8.8
28.4,264.0,25.6,8.9
29.0,262.1,25.6,8.8
28.9,358.2,25.6,8.9
29.5,259.5,25.6,8.8
29.0,496.8,25.7,8.8
28.8,288.5,25.6,8.8
28.7,434.0,25.7,8.8
28.9,388.5,25.7,8.7
29.0,396.5,25.7,8.8
29.6,398.7,25.8,8.7
28.9,315.6,25.7,8.8
29.2,362.4,25.7,8.7
29.3,196.5,25.8,8.7
28.7,314.3,25.7,8.7
28.7,260.1,25.6,8.8
29.4,344.2,25.6,8.7
28.9,405.7,25.8,8.7
28.8,388.2,25.7,8.7
28.8,444.2,25.7,8.7
29.2,221.0,25.7,8.7
28.7,361.4,25.7,8.6
28.9,198.4,25.6,8.8
28.3,222.6,25.5,8.7
29.0,250.0,25.6,8.6
29.0,212.1,25.6,8.8
28.5,391.0,25.7,8.7
29.4,248.4,25.6,8.8
28.4,445.8,25.7,8.7
29.3,320.3,25.5,8.7
28.9,400.0,25.7,8.8
28.6,382.8,25.7,8.8
28.4,353.1,25.7,8.7
28.9,384.7,25.7,8.8
28.7,243.3,25.8,8.7
28.7,354.7,25.7,8.8
28.4,277.3,25.8,8.7
29.5,355.7,25.8,8.7
28.9,372.6,25.7,8.6
29.0,372.3,25.8,8.7
29.2,471.9,25.6,8.8
28.4,380.9,25.7,8.7
28.6,466.2,25.7,8.6
29.1,283.4,25.8,8.7
28.5,375.1,25.8,8.7
29.3,302.8,25.8,8.6
28.7,273.8,25.8,8.7
27.7,370.3,25.8,8.6
30.4,263.0,25.9,8.6
29.1,447.4,25.8,8.7
28.2,324.2,25.7,8.6
29.7,425.8,25.8,8.5
30.4,331.2,25.7,8.5
28.6,334.7,25.8,8.6
28.6,359.8,25.7,8.5
29.1,247.4,25.7,8.6
28.6,314.6,25.6,8.6
29.0,240.1,25.5,8.6
28.6,281.2,25.6,8.7
28.7,244.9,25.6,8.5
28.9,326.4,25.7,8.6
28.3,397.4,25.7,8.7
29.6,287.5,25.6,8.6
28.8,409.5,25.7,8.7
29.0,334.4,25.6,8.7
28.8,335.0,25.5,8.7
28.6,248.7,25.5,8.9
29.0,261.4,25.6,8.7
28.1,315.6,25.6,8.7
28.8,218.7,25.6,8.8
28.8,347.7,25.6,8.7
28.8,298.4,25.6,8.8
28.8,425.1,25.6,8.7
29.6,311.1,25.6,8.8
28.9,379.6,25.6,8.6
28.5,362.7,25.6,8.7
28.5,302.8,25.7,8.7
28.8,375.4,25.7,8.7
29.0,284.7,25.6,8.6
29.0,330.5,25.7,8.7
28.8,330.2,25.6,8.7
29.0,402.8,25.7,8.7
28.6,341.7,25.6,8.7
29.1,296.8,25.7,8.7
28.9,432.1,25.7,8.8
29.3,350.6,25.7,8.8
28.7,381.5,25.7,8.7
29.1,337.2,25.6,8.7
28.9,400.0,25.6,8.7
29.1,386.9,25.8,8.6
29.0,290.7,25.8,8.8
29.0,355.4,25.8,8.7
28.9,303.8,25.6,8.8
28.7,373.5,25.7,8.7
29.0,302.5,25.7,8.8
28.8,409.8,25.8,8.6
28.9,343.3,25.8,8.8
29.2,329.3,25.8,8.6
28.6,330.2,25.6,8.7
28.5,268.1,25.6,8.7
28.2,321.3,25.6,8.6
28.8,325.4,25.7,8.6
28.8,375.4,25.7,8.7
28.8,330.5,25.8,8.7
29.0,275.1,25.6,8.6
28.8,304.7,25.6,8.7
28.5,216.5,25.8,8.7
28.4,311.1,25.6,8.7
28.9,345.8,25.6,8.6
28.5,342.3,25.6,8.6
28.9,314.0,25.7,8.6
28.6,333.1,25.7,8.6
29.1,345.5,25.7,8.6
29.0,297.7,25.7,8.5
28.7,316.5,25.7,8.5
29.0,328.9,25.6,8.5
29.0,387.2,25.7,8.5
29.1,313.0,25.7,8.5
29.1,399.3,25.7,8.5
28.7,343.3,25.7,8.5
28.6,312.1,25.6,8.6
28.6,362.1,25.7,8.6
28.6,399.3,25.8,8.7
28.5,424.2,25.7,8.6
28.7,402.5,25.7,8.8
28.8,377.3,25.8,8.7
28.6,371.6,25.8,8.7
28.6,304.1,25.7,8.8
28.5,317.2,25.7,8.8
29.6,339.4,25.7,8.8
29.1,365.9,25.8,9.0
28.8,428.9,25.9,8.9
27.2,416.5,25.7,9.0
28.7,373.8,25.8,9.1
29.4,369.1,25.7,9.0
30.6,308.2,25.7,9.0
28.1,300.6,25.6,9.1
28.6,300.3,25.7,9.0
28.9,278.6,25.7,8.9
28.8,324.2,25.6,8.9
29.1,260.8,25.7,8.9
28.6,271.9,25.7,8.9
28.7,282.8,25.6,8.8
28.6,346.8,25.6,8.8
28.7,361.7,25.5,8.8
28.4,384.7,25.6,8.8
28.3,350.3,25.6,8.7
29.0,352.2,25.6,8.8
28.5,272.6,25.6,8.8
28.7,207.6,25.6,8.7
28.5,235.0,25.7,8.7
28.7,286.3,25.5,8.7
28.3,333.4,25.5,8.8
28.8,339.8,25.6,8.7
29.0,424.8,25.7,8.8
28.5,399.6,25.7,8.7
28.9,323.2,25.7,8.8
28.6,364.6,25.8,8.8
28.8,307.6,25.8,8.8
29.1,296.8,25.8,8.7
28.6,299.0,25.8,8.7
28.4,305.7,25.7,8.8
29.0,340.7,25.9,8.8
29.0,284.0,25.8,8.8
29.0,367.8,25.7,8.8
28.6,351.2,25.7,8.9
28.5,436.6,25.7,8.8
28.6,416.5,25.7,8.8
29.0,431.5,25.7,8.9
29.4,325.4,25.7,8.9
28.9,306.6,25.7,8.8
28.6,305.4,25.8,8.9
28.0,255.7,25.8,8.8
28.8,323.5,25.8,8.7
29.3,344.5,25.7,8.8
28.8,493.9,25.6,8.7
28.8,391.4,25.7,8.7
29.0,376.4,25.8,8.7
28.5,444.2,25.7,8.7
29.1,294.9,25.7,8.7
28.8,311.1,25.7,8.7
28.6,255.1,25.7,8.7
28.3,279.6,25.7,8.6
28.7,235.3,25.8,8.6
29.0,243.9,25.6,8.6
28.8,357.9,25.7,8.6
28.8,271.3,25.7,8.6
28.8,405.7,25.7,8.6
28.5,395.5,25.7,8.6
28.5,419.1,25.6,8.6
28.3,306.6,25.6,8.7
29.2,322.3,25.6,8.7
28.6,291.7,25.7,8.6
28.6,163.0,25.7,8.7
28.6,295.5,25.7,8.7
28.8,257.3,25.6,8.6
28.9,400.0,25.8,8.8
28.2,353.1,25.7,8.8
28.7,476.7,25.8,8.7
28.7,451.9,25.7,8.8
28.8,342.6,25.7,8.9
28.9,435.9,25.7,8.8
28.9,294.9,25.8,8.8
29.0,325.4,25.6,8.8
29.1,241.0,25.7,8.9
28.9,286.3,25.6,8.7
28.4,338.5,25.7,8.8
28.7,264.0,25.8,8.8
28.3,465.2,25.8,8.7
